Entity,Code,Year,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh,Nuclear Consumption - TWh,Hydro Consumption - TWh,Wind Consumption - TWh,Solar Consumption - TWh,Geo Biomass Other - TWh
Africa,,1965,323.4961242675781,341.26275634765625,9.543754577636719,0,41.118812561035156,0,,
Africa,,1966,323.1221923828125,369.486572265625,10.669916152954102,0,45.8629150390625,0,,
Africa,,1967,330.29156494140625,368.125244140625,10.545669555664062,0,47.87553787231445,0,,
Africa,,1968,343.5129089355469,389.1998596191406,10.688969612121582,0,56.00046920776367,0,,
Africa,,1969,346.6429443359375,396.9228515625,12.491999626159668,0,65.35208892822266,0,,
Africa,,1970,360.75689697265625,433.7723083496094,15.52032470703125,0,81.702880859375,0,,
Africa,,1971,383.0123291015625,473.5654296875,18.405263900756836,0,76.92131805419922,0,0,0.164000004529953
Africa,,1972,384.2108154296875,510.6726379394531,24.670656204223633,0,87.62504577636719,0,0,0.16500000655651093
Africa,,1973,408.91033935546875,549.7197875976562,39.55179214477539,0,92.68891906738281,0,0,0.17000000178813934
Africa,,1974,425.6462097167969,567.7996826171875,44.51848602294922,0,105.46715545654297,0,0,0.17499999701976776
Africa,,1975,451.08050537109375,596.4046630859375,53.63837814331055,0,111.53163146972656,0,0,0.1720000058412552
Africa,,1976,481.07415771484375,652.5804443359375,60.98139190673828,0,123.59515380859375,0,0,0.1850000023841858
Africa,,1977,491.6984558105469,695.1663208007812,68.23419189453125,0,135.8108673095703,0,0,0.1889999955892563
Africa,,1978,477.8155822753906,732.1810302734375,97.36990356445312,0,136.9291229248047,0,0,0.19499999284744263
Africa,,1979,507.2469787597656,770.9386596679688,148.8428192138672,0,146.56385803222656,0,0,0.20100000500679016
Africa,,1980,543.5570678710938,817.2388916015625,186.91397094726562,0,142.857421875,0,0,0.2070000022649765
Africa,,1981,635.7987670898438,883.8618774414062,228.4911651611328,0,148.41989135742188,0,0,0.21799999475479126
Africa,,1982,701.1759033203125,925.2272338867188,246.73355102539062,0,148.4593048095703,0,0,0.23600000143051147
Africa,,1983,713.2460327148438,964.5521850585938,271.27532958984375,0,133.7953643798828,0,0,0.23000000417232513
Africa,,1984,762.8978271484375,981.7520751953125,259.90277099609375,11.137246131896973,131.55636596679688,0,0,0.23399999737739563
Africa,,1985,787.1658935546875,1007.0918579101562,278.8427429199219,15.081392288208008,146.22218322753906,0,0,0.26899999380111694
Africa,,1986,805.3560791015625,988.5931396484375,313.2712097167969,24.9786434173584,151.23631286621094,0,0,0.6589999794960022
Africa,,1987,828.3197021484375,1042.068603515625,323.3843688964844,17.49895477294922,145.05941772460938,0,0,0.6579999923706055
Africa,,1988,890.1607666015625,1086.2681884765625,358.4445495605469,29.774044036865234,158.47528076171875,0,0,0.6259999871253967
Africa,,1989,835.620849609375,1123.926513671875,371.4710388183594,31.49357795715332,166.4081573486328,0,0,0.6169999837875366
Africa,,1990,877.6782836914062,1142.40283203125,398.6453857421875,23.974163055419922,169.30140686035156,0,0,0.7960000038146973
Africa,,1991,853.7621459960938,1148.7052001953125,401.6355895996094,25.946237564086914,179.34580993652344,0,0,0.8119999766349792
Africa,,1992,858.8311767578125,1170.524658203125,421.270263671875,26.354839324951172,171.09225463867188,0,0,0.8422499895095825
Africa,,1993,871.7139282226562,1180.07666015625,412.64398193359375,20.586170196533203,167.60955810546875,0.005916666705161333,0,0.9376999735832214
Africa,,1994,894.4478149414062,1221.8846435546875,431.82794189453125,27.515382766723633,170.31089782714844,0.01597222313284874,0,0.8349999785423279
Africa,,1995,922.4712524414062,1266.78173828125,461.2434997558594,32.06675338745117,176.7359161376953,0.018638888373970985,0,1.0187000036239624
Africa,,1996,935.2282104492188,1293.97119140625,484.1917724609375,33.411739349365234,184.26910400390625,0.020999999716877937,0,1.258092999458313
Africa,,1997,959.0191040039062,1332.2730712890625,474.47552490234375,35.886051177978516,188.8111572265625,0.0212777778506279,0,1.3866404294967651
Africa,,1998,937.0389404296875,1363.5086669921875,499.33697509765625,38.593040466308594,197.09779357910156,0.02247222140431404,0,1.7125492095947266
Africa,,1999,966.0106811523438,1414.5601806640625,504.0196228027344,36.42517852783203,209.01260375976562,0.05853944271802902,0,1.696124792098999
Africa,,2000,963.7305908203125,1420.386474609375,556.8223876953125,36.91606903076172,222.5306396484375,0.518951416015625,0.035313889384269714,2.2690632343292236
Africa,,2001,975.92626953125,1432.664306640625,634.6361694335938,30.217819213867188,237.57630920410156,1.2208858728408813,0.043955832719802856,2.335352659225464
Africa,,2002,934.4215698242188,1479.16650390625,670.6054077148438,33.58561325073242,248.17819213867188,1.294748067855835,0.04904361441731453,2.286400079727173
Africa,,2003,1017.0484008789062,1524.8150634765625,711.5067138671875,35.24045944213867,239.47659301757812,1.553291916847229,0.058158889412879944,2.6224000453948975
Africa,,2004,1119.161865234375,1586.5107421875,783.0681762695312,36.95752716064453,251.33616638183594,2.2139170169830322,0.07079055905342102,2.9788496494293213
Africa,,2005,1039.0726318359375,1654.919189453125,807.7815551757812,31.029052734375,254.37918090820312,2.2345566749572754,0.08413444459438324,3.009669303894043
Africa,,2006,1054.0970458984375,1673.716796875,843.4420776367188,27.37537956237793,261.91766357421875,2.425894021987915,0.10786166787147522,3.770404815673828
Africa,,2007,1071.63330078125,1734.74072265625,900.0696411132812,30.70724868774414,269.1854553222656,2.8734943866729736,0.14273278415203094,3.1420483589172363
Africa,,2008,1180.72509765625,1824.8509521484375,935.162109375,35.0655517578125,272.4834899902344,3.6861729621887207,0.20416833460330963,3.2673957347869873
Africa,,2009,1176.0020751953125,1885.976318359375,940.8606567382812,34.3184814453125,278.04559326171875,4.438264846801758,0.26759833097457886,3.5627222061157227
Africa,,2010,1164.840087890625,1966.214599609375,980.7318115234375,36.02827453613281,298.9256286621094,6.341038703918457,0.5996614098548889,3.7645530700683594
Africa,,2011,1147.29931640625,1934.1708984375,1060.5269775390625,34.15409469604492,305.52239990234375,6.583540439605713,1.660955548286438,3.8587684631347656
Africa,,2012,1118.487060546875,2046.8299560546875,1146.7703857421875,34.119266510009766,304.97705078125,6.897696018218994,2.7218072414398193,4.0424065589904785
Africa,,2013,1130.16064453125,2121.44140625,1169.7454833984375,36.891414642333984,320.6520690917969,9.793644905090332,2.1463210582733154,4.433248996734619
Africa,,2014,1183.8060302734375,2143.33349609375,1202.3199462890625,35.85942459106445,336.1504211425781,13.708231925964355,5.158529281616211,5.462047100067139
Africa,,2015,1119.03857421875,2199.14501953125,1325.35986328125,31.622432708740234,324.2737121582031,23.996231079101562,8.775348663330078,7.169681549072266
Africa,,2016,1186.2879638671875,2210.926025390625,1370.4951171875,38.59990692138672,314.3547668457031,29.919565200805664,14.41341495513916,7.231852054595947
Africa,,2017,1185.067138671875,2233.08984375,1448.744873046875,36.24556350708008,336.2319030761719,33.15290069580078,20.687313079833984,7.626035690307617
Africa,,2018,1163.599853515625,2257.501953125,1543.55078125,29.399641036987305,356.1150817871094,39.07558822631836,26.59893035888672,8.172670364379883
Africa,,2019,1231.3167724609375,2262.0361328125,1549.72998046875,34.39065170288086,367.5009460449219,50.9576530456543,33.988990783691406,8.26296615600586
Africa,,2020,1157.901123046875,2011.0526123046875,1535.972412109375,35.15513610839844,384.41802978515625,55.94757080078125,42.17506790161133,8.066415786743164
Africa,,2021,1168.7406005859375,2183.5419921875,1643.8150634765625,26.174699783325195,401.4471435546875,63.888702392578125,43.21503829956055,8.02631664276123
Africa (BP),,1965,323.4961242675781,341.26275634765625,9.543754577636719,0,41.118812561035156,0,,
Africa (BP),,1966,323.1221923828125,369.486572265625,10.669916152954102,0,45.8629150390625,0,,
Africa (BP),,1967,330.2915954589844,368.125244140625,10.545669555664062,0,47.87553787231445,0,,
Africa (BP),,1968,343.5129089355469,389.1998596191406,10.688969612121582,0,56.00046920776367,0,,
Africa (BP),,1969,346.6429138183594,396.9228820800781,12.491999626159668,0,65.35209655761719,0,,
Africa (BP),,1970,360.75689697265625,433.7723083496094,15.52032470703125,0,81.702880859375,0,,
Africa (BP),,1971,383.0123291015625,473.5654296875,18.405263900756836,0,76.92131805419922,0,0,0.164000004529953
Africa (BP),,1972,384.2108154296875,510.6726379394531,24.670656204223633,0,87.62504577636719,0,0,0.16500000655651093
Africa (BP),,1973,408.91033935546875,549.7197875976562,39.55179214477539,0,92.68891906738281,0,0,0.17000000178813934
Africa (BP),,1974,425.646240234375,567.7996826171875,44.51848602294922,0,105.46715545654297,0,0,0.17499999701976776
Africa (BP),,1975,451.08050537109375,596.4046630859375,53.63837814331055,0,111.53163146972656,0,0,0.1720000058412552
Africa (BP),,1976,481.07415771484375,652.5805053710938,60.98139190673828,0,123.59515380859375,0,0,0.1850000023841858
Africa (BP),,1977,491.6984558105469,695.1663208007812,68.23419189453125,0,135.8108673095703,0,0,0.1889999955892563
Africa (BP),,1978,477.8155822753906,732.1810302734375,97.3698959350586,0,136.9291229248047,0,0,0.19499999284744263
Africa (BP),,1979,507.24700927734375,770.9386596679688,148.8428192138672,0,146.56385803222656,0,0,0.20100000500679016
Africa (BP),,1980,543.5570678710938,817.2388916015625,186.91397094726562,0,142.857421875,0,0,0.2070000022649765
